Microrregião;2411300;2412100;2421100;2422901;2422902;2423701;2423702;2424501;2424502;2431800;2439300;2441501;2441502;2442300;2443100;2449101;2449102;2449103;2449199;2451200;2452100;2511000;2512800;2513600;2521700;2522500;2531401;2531402;2532201;2532202;2539000;2539001;2539002;2541100;2542000;2543800;2550101;2550102;2591800;2592601;2592602;2593400;2599301;2599302;2599399;2759701;2759799;2811900;2812700;2813500;2814301;2814302;2815101;2815102;2821601;2821602;2822401;2822402;2823200;2824101;2824102;2825900;2829101;2829199;2831300;2832100;2833000;2840200;2851800;2852600;2853400;2854200;2861500;2862300;2863100;2864000;2865800;2866600;2869100;2910701;2910702;2910703;2920401;2920402;2930101;2930102;2930103;2941700;2942500;2943300;2944100;2945000;2949201;2949299;2950600;3011301;3011302;3012100;3031800;3032600;3041500;3042300;3091100;3091101;3091102;3092000;3099700;3311200;3312101;3312102;3312103;3312104;3313901;3313902;3313999;3314701;3314702;3314703;3314704;3314705;3314706;3314707;3314708;3314709;3314710;3314711;3314712;3314713;3314714;3314715;3314716;3314717;3314718;3314719;3314720;3314721;3314722;3314799;3315500;3316301;3316302;3317101;3317102;3319800;3321000;3329501;3329599;4614100;4661300;4662100;4663000;4664800;4665600;4669901;4669999;4672900;7112000;7120100;7731400;7732201;7732202;7733100;7739001;7739002;7739003;7739099
35038;0;6;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;47;80;80;1443;0;0;15;0;0;19;0;0;26;0;0;84;70;0;0;0;36;17;86;47;0;786;0;8;59;13;37;0;0;0;0;0;0;0;0;0;0;0;0;0;389;0;69;2869;16;0;21;0;10;0;54;0;1;61;20;207;0;0;0;0;0;21;0;13;0;0;0;0;0;0;73;14;0;0;27;0;0;0;15;0;0;0;0;0;0;0;6;19;1;0;2;4;0;1;0;0;0;0;150;2;1;0;4;9;15;0;0;1;1;1;6;0;0;0;2;0;70;0;0;3;0;356;7;0;20;62;0;72;7;4;6;6;21;79;44;0;66;0;179;0;0;1;11
35043;0;47;0;0;0;0;0;0;0;0;0;1;62;0;0;0;0;0;0;0;0;284;243;5;14;0;1;0;81;0;0;49;21;17;119;46;0;0;0;25;15;314;49;0;1377;0;0;0;0;37;0;0;0;0;0;0;0;0;10;0;32;0;0;206;0;0;21;20;0;0;0;0;0;47;0;0;4;0;114;42;0;0;0;0;0;0;9;0;7;0;0;3296;3;1461;2;0;0;0;0;0;0;0;0;0;40;0;59;27;0;8;0;0;0;0;12;0;1;0;0;0;0;6;3;0;20;7;0;10;0;0;0;0;11;0;0;0;0;14;0;0;0;0;0;0;51;12;4;2;18;7;94;0;0;0;8;80;686;0;1;47;0;0;0;6;9;6
35046;0;45;1;0;111;0;650;1;139;84;83;5319;793;0;0;0;0;0;96;541;226;1193;849;905;277;0;582;9;1044;0;0;1376;318;0;571;1595;0;0;898;105;177;226;77;0;1807;58;59;0;426;423;3;0;0;143;116;39;0;588;633;8;433;55;0;2408;108;19;366;1059;25;650;252;1637;108;241;47;15;34;21;10295;1570;0;0;0;0;85;0;13;487;2348;621;1593;1187;425;9663;108;0;0;24;0;8;16;0;0;0;0;87;56;84;0;29;2;0;50;0;228;15;13;82;10;15;16;36;1;2;127;0;0;145;8;3;1;2;69;5;0;0;19;166;0;277;0;0;0;47;839;63;2;3;112;60;1051;80;84;25;373;325;702;72;26;428;35;26;0;0;42;346
35047;0;7;7;0;0;0;0;3;0;207;10;25;4;0;0;0;0;0;200;605;108;131;430;139;24;684;59;4;1032;96;0;974;175;28;480;383;0;0;420;66;394;136;11;2;1739;0;0;6;1247;996;87;0;0;36;132;37;43;282;290;84;0;8;0;917;15;0;59;562;0;0;0;0;28;48;5;0;0;40;527;0;0;0;0;0;25;0;0;2703;203;1726;1378;796;0;4378;29;0;0;0;0;38;0;0;0;0;10;23;0;61;0;54;1;0;8;35;52;0;25;2;23;10;0;102;64;2;164;2;1;128;0;0;1;0;44;25;0;61;7;84;0;29;5;0;366;7;224;58;30;26;112;21;228;7;8;20;350;364;543;109;4;185;3;105;0;5;48;418
35048;0;35;0;0;84;0;0;0;6;0;43;0;98;0;6;0;0;0;0;702;49;346;224;12;1;0;0;0;212;5;0;563;155;0;145;665;0;0;23;151;183;590;93;0;557;32;36;4;366;11;0;0;22;188;0;2;37;36;253;0;186;0;0;1242;0;12;75;578;0;0;0;103;126;21;3;34;165;74;454;0;0;0;0;0;0;0;0;592;29;191;0;3541;655;2999;208;0;0;53;0;0;7;72;0;15;0;78;7;0;0;40;1;2;1;2;3;0;7;0;0;0;11;35;1;1;13;57;3;11;0;0;1;27;2;2;0;0;0;2;1;19;9;0;0;13;139;38;0;12;8;40;153;8;1;75;63;41;507;9;0;114;17;33;0;0;0;180
35050;113;0;0;0;0;0;2473;72;547;1143;11;147;1302;0;0;0;0;1;17;86;13;1465;400;1392;70;0;0;0;276;129;0;1430;96;5;402;207;1197;0;404;46;138;12;19;26;1306;8;0;0;8;136;92;0;0;180;39;0;0;121;413;0;552;136;0;1203;13;0;15;248;838;88;245;3;53;104;8;0;0;7;453;10907;0;1898;0;0;36;8;0;706;0;138;1284;17;1167;5252;60;0;11;5;0;454;12826;2082;0;0;32;38;34;65;0;150;13;0;11;0;45;1;74;1;16;74;33;193;53;2;166;6;0;119;12;0;0;7;89;29;1;0;0;1798;5;64;5;0;0;87;2136;209;1;52;9;7;269;30;80;7;249;242;2325;251;1;574;60;83;1;4;406;494
35051;0;0;0;0;0;0;0;0;0;248;0;0;0;0;0;0;0;53;0;1216;120;91;24;100;22;0;0;0;110;123;0;20;63;0;129;7;115;0;0;104;0;4;0;0;669;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;156;0;0;0;19;0;0;0;942;0;0;0;0;0;0;77;0;0;0;0;0;0;115;4;0;0;0;0;1;0;5041;29;0;0;0;0;0;0;251;0;0;0;0;0;0;0;13;0;0;0;0;1;0;95;0;0;0;0;4;0;0;0;0;0;2;39;0;1;0;0;3;0;0;0;6;0;0;0;0;0;2;6;9;0;2;0;0;6;1;4;0;131;12;123;43;0;104;1;0;0;0;0;22
35053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;829;0;39;0;0;0;0;0;302;0;0;6;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;209;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;6;0;1;109;0;0;0;0;0;0
35057;0;27;2;0;0;0;0;664;55;28;0;103;92;0;498;0;0;11;283;779;215;539;433;4;59;0;220;46;633;0;0;785;203;135;331;256;0;0;1496;26;38;336;55;0;2089;0;0;178;240;1268;622;19;1025;256;229;108;54;712;490;99;0;38;4;1005;0;52;56;177;788;54;0;13;49;366;132;0;76;7;974;0;0;0;0;0;26;0;195;314;486;303;117;291;12;4507;64;0;22;144;147;28;0;0;0;23;0;21;103;6;0;187;60;0;91;0;105;1;17;8;0;2;6;131;8;10;178;0;0;11;0;0;3;0;2;0;11;0;10;143;4;142;0;0;0;40;110;391;152;56;6;615;1998;576;403;71;2126;1090;6418;870;19;1017;703;362;0;2;106;1157
35059;0;69;0;129;0;37;10;0;633;1371;91;244;173;462;37;0;25;42;279;807;1068;311;824;243;141;23;340;0;1947;27;0;1104;284;3;642;208;0;0;1460;1189;1615;570;90;0;3897;0;796;9;385;472;227;0;7;437;49;16;29;972;295;0;0;18;30;647;92;0;256;369;0;527;0;36;161;350;121;50;14;37;1269;0;0;0;0;1486;2256;0;24;1628;11;0;774;1867;0;8787;28;0;0;5;0;0;0;4;0;213;0;158;520;4;0;108;25;0;62;2;55;0;15;0;7;0;3;48;21;0;77;0;0;31;0;0;20;12;103;0;0;64;0;67;0;32;224;0;0;318;338;41;19;38;4;66;519;24;80;25;269;441;395;135;0;751;581;127;0;0;638;367
35060;0;0;0;51;0;3;0;194;11;179;0;7;0;0;10;0;0;0;51;218;24;36;609;4;37;9;166;116;569;0;0;230;24;14;1030;86;9;0;20;207;327;176;0;0;1452;0;101;0;185;176;16;0;14;18;92;47;0;943;266;17;5;86;0;1028;49;0;116;19;51;16;0;5;2;12;34;0;0;8;786;4;0;0;0;0;39;0;13;1083;1;56;0;0;0;2652;23;0;0;563;0;0;0;0;0;0;0;171;28;3;0;4;17;0;11;0;7;0;4;0;0;0;0;17;49;87;153;0;0;6;0;0;0;13;3;100;0;0;24;14;0;0;0;4;0;55;217;221;10;74;11;13;631;47;30;22;359;47;930;177;0;530;59;45;0;0;419;879
35061;0;43;12;1129;85;89;415;470;3135;712;895;1455;966;237;3249;0;6;301;2151;1982;2496;3054;6737;778;412;41;543;469;9365;581;0;5614;2037;193;5187;4004;8;1499;3278;4070;3382;3483;999;0;17238;27;6656;1600;739;5157;297;21;405;1382;775;380;1091;2959;3125;303;256;1004;84;12522;71;98;256;3707;1;265;61;143;1111;2465;499;116;941;387;9374;27987;1;0;15956;2110;981;52;1090;3411;1692;780;4152;3911;1002;37047;730;0;15;142;1138;631;155;81;0;97;70;751;182;356;0;808;225;40;430;0;956;176;179;48;87;45;120;1143;813;163;3206;5;4;354;0;60;6;92;234;53;34;54;43;1476;577;405;49;5;6;615;2773;2005;664;891;604;538;10352;3899;1900;323;8415;6463;46740;4111;47;5052;443;3427;4;401;1720;5573
35062;0;10;0;8;0;0;800;97;107;75;78;166;371;10;269;15;0;0;581;254;762;133;917;13;110;6;1;77;654;134;0;672;176;16;543;127;0;25;253;366;421;336;385;0;2373;10;260;0;20;436;0;0;555;16;207;0;91;730;111;0;24;5;0;599;1096;5;135;44;0;0;970;0;25;148;31;0;0;21;509;0;0;0;0;0;175;0;227;371;0;67;270;1364;0;4184;16;0;0;0;0;0;0;0;0;68;0;404;142;3;0;1;0;0;20;2;95;2;41;0;11;30;0;21;1;0;101;0;0;44;0;0;0;0;19;0;0;69;0;93;0;0;0;0;0;26;406;56;15;9;23;16;300;94;52;5;109;416;1172;71;0;290;14;34;0;0;52;133
41009;0;0;3;0;0;0;0;33;108;0;0;83;396;0;0;0;0;0;14;84;21;284;450;49;141;13;26;7;22;2;0;143;6;0;340;109;0;0;1;41;102;177;35;0;374;0;113;0;155;76;184;0;0;2;21;0;28;259;131;0;15;6;0;223;0;29;775;90;0;0;0;10;9;114;0;0;0;4;75;0;0;0;0;0;1766;0;203;67;0;0;258;6;0;308;136;0;69;67;0;0;0;0;0;0;22;216;0;0;0;6;6;0;22;0;12;0;3;0;4;13;5;27;0;2;104;0;0;17;0;0;0;0;1;103;11;0;0;84;0;0;11;0;0;9;58;45;41;7;250;80;170;40;56;49;153;50;375;107;47;276;10;16;0;2;43;118
41011;0;37;0;10;0;0;0;25;50;0;14;338;719;0;0;0;0;0;19;25;90;320;415;0;9;6;140;92;128;7;0;266;139;0;370;73;0;0;1;359;87;148;138;0;1891;2;154;0;4;31;25;0;0;0;21;0;445;192;469;0;0;59;0;474;0;26;584;27;0;0;0;194;34;7;0;0;0;32;419;0;0;0;0;0;697;0;0;258;0;22;339;6;3;125;158;0;0;0;0;0;0;0;0;0;0;82;30;60;0;2;17;0;54;0;14;0;12;0;8;0;0;17;29;3;37;46;3;27;0;0;0;20;6;0;0;8;0;42;0;29;0;0;0;7;71;52;5;0;193;30;218;28;40;10;90;176;513;48;12;207;37;13;0;12;232;258
41021;0;4;0;0;0;0;0;2;0;7;0;0;0;0;0;0;0;0;8;733;918;372;264;0;37;0;12;0;41;0;0;71;0;0;33;375;0;0;203;41;16;4;0;0;93;11;0;0;0;0;5;0;0;1;5;0;3;182;35;0;0;10;0;600;0;0;120;16;0;0;0;46;21;153;0;6;14;0;35;0;0;0;122;0;210;0;4;0;0;0;0;0;9;79;8;0;0;0;20;0;0;0;0;0;0;0;6;1;0;25;1;1;47;0;28;6;2;8;4;0;0;7;31;0;8;62;1;0;0;0;0;0;3;38;0;71;0;49;143;0;0;0;0;183;131;112;0;1;270;1;85;0;38;14;5;31;289;6;0;68;1;3;0;1;28;33
41023;0;0;0;1;0;0;0;0;15;0;37;38;0;0;0;0;0;0;4;30;9;439;443;0;7;0;0;0;40;0;0;28;4;0;24;7;0;0;0;1;28;156;14;0;66;0;0;0;5;0;0;0;0;0;0;0;17;3;85;0;0;8;0;117;0;0;1216;24;0;0;0;16;47;6;0;0;7;2;75;0;0;0;0;0;219;1799;21;4;0;0;10;8;2;42;70;0;0;0;0;0;0;0;0;0;0;0;7;75;0;24;4;0;2;0;8;0;0;0;0;7;0;4;0;2;6;28;0;2;0;0;1;2;8;8;0;0;0;3;0;0;0;0;1;0;96;19;0;76;353;5;63;19;121;24;22;131;104;77;3;48;4;6;0;0;0;30
41037;0;0;288;14;0;2;154;9;60;505;34;133;0;1;18;15;0;0;261;269;2936;2203;1819;325;230;0;18;41;1565;27;0;1743;249;14;1533;911;51;1;527;257;441;286;680;3;4282;9;353;310;303;107;0;0;1;304;278;49;191;318;2395;395;62;179;1;2266;2853;157;1009;729;890;252;836;93;935;670;239;0;458;69;1733;10003;0;0;4220;0;1262;7;235;3720;37;76;737;167;497;12091;187;0;0;45;0;21;12;4;0;0;16;18;87;135;0;187;56;6;181;13;166;16;42;64;18;53;19;136;163;30;1314;47;20;96;31;12;34;35;93;60;2;348;109;456;195;105;0;18;16;204;500;301;87;111;393;250;1427;435;539;31;830;658;7165;695;19;1010;401;364;4;51;229;1082
42002;2;0;0;0;0;0;24;0;11;0;1;5;16;0;3;0;0;0;4;83;5;1152;691;0;111;0;0;0;19;0;0;37;0;2;20;16;0;0;0;0;12;66;4;0;365;227;0;1;8;0;0;0;0;18;19;0;0;61;349;0;0;19;0;52;5;8;499;93;0;0;0;8;8;956;0;0;5;0;214;0;0;0;0;0;351;0;4;4;0;0;0;0;22;21;54;0;0;0;0;0;0;0;0;0;0;9;9;0;0;4;1;0;13;0;37;0;0;0;4;9;2;53;12;8;42;21;4;2;0;0;1;0;1;43;4;0;0;7;0;0;0;0;0;1;229;18;0;20;133;120;149;7;57;4;98;95;185;13;0;46;0;1;0;0;13;30
42008;0;73;19;590;0;0;17;5;43;706;0;20;7;1;46;0;0;10;455;10920;286;169;409;82;26;0;13;44;921;10;0;2168;194;332;195;1627;0;0;88;1403;91;120;82;0;2250;1;58;35;302;1553;7652;0;1;172;18;13;30;210;195;0;11;59;0;2132;64;70;731;519;0;14;0;181;350;373;350;43;165;112;1908;142;0;0;0;0;556;175;43;1617;0;0;120;13;11;488;24;0;12;124;0;0;2;0;0;6;4;8;20;6;0;47;11;0;53;0;14;4;12;0;16;23;0;83;30;6;405;22;10;29;0;0;11;0;112;0;9;1;0;95;0;0;0;5;20;212;378;150;20;100;116;36;557;49;65;6;256;297;727;146;37;131;45;32;5;0;85;78
42011;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;37;13;694;109;0;0;490;0;21;777;0;0;97;34;0;52;92;0;0;0;561;6;110;2;7;43;0;110;0;24;0;0;0;3;0;33;10;3;326;255;0;0;120;0;32;0;0;122;100;0;38;0;0;89;80;9;0;237;0;385;0;0;0;0;0;35;1;21;1079;0;0;19;0;0;307;142;0;0;0;0;0;0;0;0;0;0;242;0;9;0;0;0;0;16;0;1;0;2;0;0;0;0;0;23;0;15;7;11;0;0;0;0;0;20;0;4;0;0;7;0;0;0;0;0;0;94;4;0;40;45;2;51;0;6;0;26;32;69;0;0;0;0;0;0;0;0;24
42012;0;2;0;0;0;0;0;0;5;5;1;17;3;0;25;0;0;2;162;1749;289;351;542;0;12;0;2;0;888;28;0;422;205;5;180;392;0;0;6;143;301;197;82;0;2122;0;1253;3;550;149;0;0;0;4;9;71;37;115;467;0;0;64;21;915;0;1;1305;229;0;24;0;5;156;464;487;292;12;5;1336;0;0;0;0;0;200;0;24;1278;0;0;380;753;0;363;37;0;18;13;0;0;0;0;0;0;63;550;0;8;0;27;3;0;9;0;9;0;0;3;3;0;3;38;102;11;28;3;0;23;0;0;0;0;14;1;65;0;2;62;7;0;0;0;0;15;164;46;0;17;39;100;739;36;107;3;354;121;439;32;0;137;0;1;0;2;30;87
42013;0;0;3;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;29;0;1;113;669;0;318;0;0;0;237;6;0;160;56;0;134;19;0;0;161;7;6;45;52;0;144;0;7;0;55;92;0;0;0;0;0;0;110;24;22;0;2;0;0;85;0;1;406;40;517;0;0;15;21;40;0;0;0;3;122;0;0;0;0;0;58;0;7;3;0;1;0;2074;20;59;70;3388;369;338;0;0;0;0;0;0;0;6;0;11;0;8;4;0;35;0;2;0;14;4;0;0;0;145;11;54;40;0;0;4;0;0;0;2;0;1;10;0;1;80;0;0;0;520;33;78;10;32;49;4;53;49;100;31;30;0;138;92;311;121;1;153;16;14;0;1;16;295
42018;0;0;0;0;0;0;0;0;0;0;9;669;62;0;0;0;0;8;28;21;7;84;449;5;0;0;0;0;16;0;0;132;11;0;119;40;0;0;0;1;118;138;1;0;267;0;7;0;0;0;0;0;0;0;1;0;7;0;159;0;0;25;1;114;2;8;43;61;0;0;0;1;4;64;0;0;0;16;823;0;0;0;0;0;1608;0;10;0;0;591;0;0;26;0;43;0;0;20;0;0;0;0;0;0;0;0;0;5;0;21;2;0;16;0;2;0;8;0;0;0;0;18;0;8;9;11;1;0;0;1;0;4;0;0;0;0;0;4;0;0;0;0;0;4;12;32;0;0;20;3;35;2;8;0;24;34;175;12;8;24;1;2;0;0;17;77
42019;0;0;0;4;0;0;2;0;288;0;1;8;0;0;0;0;0;0;24;1457;107;493;757;23;64;0;12;35;214;0;0;95;6;1;111;109;0;0;2;45;21;37;8;0;623;0;0;0;201;0;0;0;24;241;1;27;7;16;7;0;0;0;0;705;39;2;767;115;10;24;0;0;243;76;0;102;29;54;796;0;0;0;0;0;672;0;7;0;0;98;21;0;0;225;132;0;0;0;0;0;0;0;0;0;69;0;732;0;0;4;3;0;21;0;0;0;11;0;2;2;1;26;0;3;97;0;0;0;0;0;2;1;22;6;0;0;0;51;0;0;0;0;0;19;28;20;0;5;14;18;184;0;49;2;69;226;485;25;0;74;3;0;0;0;2;5
43001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;169;0;43;156;0;151;0;0;0;22;0;0;40;0;0;43;0;0;0;0;10;1;21;0;0;86;0;15;0;0;0;0;0;0;0;0;0;0;17;6;0;0;5;0;527;0;0;3309;56;0;0;0;9;118;0;0;0;0;0;3;0;0;0;0;0;37;0;45;0;0;0;0;0;0;46;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;6;0;0;7;5;1;0;0;0;0;0;1;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;35;0;53;5;0;0;4;17;15;4;0;2;0;0;0;0;4;35
43004;0;0;0;0;0;0;0;0;0;0;0;0;3;40;0;0;0;0;1;294;4;188;266;131;3;0;0;1;47;0;0;105;16;34;185;0;0;0;0;15;4;117;0;0;110;24;0;0;0;0;0;0;0;9;0;0;0;164;5;0;0;5;244;77;0;0;305;0;0;0;0;0;30;209;0;0;0;0;957;0;0;0;174;0;298;2616;20;2;0;0;41;64;2;62;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;8;12;0;17;6;4;6;2;1;0;0;0;0;0;1;0;0;0;21;0;0;0;0;0;3;86;9;2;0;127;0;5;12;0;1;1;42;168;3;0;15;0;0;0;0;0;3
43008;0;0;0;0;0;0;0;0;0;0;4;12;0;0;0;0;0;0;2;7;1;117;58;0;8;0;0;0;19;0;0;30;0;0;154;7;0;0;18;0;0;121;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;651;0;0;0;0;0;221;3;0;6350;7;0;0;0;0;2;13;0;0;0;0;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;28;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;14;0;2;0;1;0;0;0;5;0;5;119;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;1;59;0;9;0;81;0;11;4;0;1;11;7;28;0;0;2;0;5;0;0;0;9
43010;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;23;211;17;1504;578;0;1;0;14;0;15;0;0;14;0;6;146;1;0;0;26;26;43;20;11;0;100;0;0;0;0;0;0;0;0;0;0;0;30;283;37;0;0;21;0;62;0;22;2817;8;0;6;0;0;0;0;0;0;0;0;95;1;0;0;0;0;99;0;0;0;13;4;0;0;0;8;16;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;19;0;1;0;0;0;15;0;0;3;0;27;0;0;7;20;6;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;9;26;16;56;2;284;0;4;0;3;0;19;60;433;18;0;40;0;15;0;15;0;13
43012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;6;58;0;0;0;0;0;0;0;0;6;0;0;5;9;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;24;0;0;94;11;4673;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;1;24;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
43016;0;0;3;3;0;26;0;0;143;0;322;43;69;10;0;0;0;13;234;2623;373;1042;982;0;221;51;36;12;1297;57;0;1682;292;3476;445;3345;0;312;0;265;161;2215;99;0;4914;0;205;110;305;1193;0;0;34;302;270;7;22;1013;548;5;238;9;0;2240;6;0;1101;634;185;13;12;0;466;2264;48;642;0;14;1423;0;0;0;2294;0;6782;8733;141;799;810;3639;129;162;343;6279;64;0;0;0;0;0;0;0;0;11;20;12;263;19;0;14;0;0;41;0;28;3;10;1;2;12;3;32;0;3;38;5;2;60;0;0;8;8;11;12;3;1;0;44;0;0;0;0;0;8;68;116;71;12;25;48;370;5;42;18;136;545;233;127;5;17;9;2;0;2;78;100
43020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;228;0;179;286;8;0;0;0;0;37;0;0;56;0;4;92;8;0;0;0;0;18;1550;1;6;174;0;1;0;0;0;0;0;0;0;6;0;0;5;619;0;0;0;0;307;120;0;122;19;0;0;0;0;29;179;0;0;0;0;30;3;0;0;0;0;156;0;5;0;0;0;0;0;2;0;5;0;0;194;0;0;0;0;0;0;0;0;4;0;0;10;0;0;3;0;47;1;0;0;0;33;0;1;31;0;6;2;3;7;0;0;2;5;5;30;4;0;0;0;0;1;0;0;19;0;33;16;66;0;44;4;4;0;11;0;0;0;75;2;0;27;21;2;0;3;8;15
43026;17;7;1;23;0;0;1780;5;315;543;148;157;26;0;13;38;13;6;345;750;532;1245;1546;107;576;15;2000;93;1206;259;0;1176;597;1126;883;2125;0;2255;303;505;473;431;159;2;7555;0;145;113;587;88;3;0;171;772;41;81;1196;1896;1818;41;600;79;0;1649;1802;15;1250;2520;0;54;0;782;582;243;21;1097;231;169;1987;4447;0;840;226;0;275;0;286;415;3084;520;1151;448;884;5410;166;49;44;11;0;94;27;0;0;10;0;209;46;142;0;1222;51;0;117;6;59;33;96;6;36;34;1;150;253;66;805;20;2;41;0;0;4;86;107;10;35;15;10;185;1;1280;43;6;11;88;1157;310;50;102;389;111;1733;218;437;87;664;1253;6676;551;89;658;286;318;0;21;299;1124
43035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;29;0;0;0;0;0;0;0;0;5;3;0;5;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;313;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;7491;11;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;8;0;5;1;0;0;35;5;0;3;5;0;23;0;0;0;0;0;0;0;29;0;0;0;0;10;0;0;0;9;0;105;1;1;38;0;9;0;3;0;0;0;0;0;599;108;0;13;6;0;0;0;0;23
52010;3;0;0;0;0;0;13;0;16;0;0;199;14;13;5;0;0;1;208;172;174;981;1311;29;318;30;7;96;268;0;0;119;27;0;712;33;0;0;84;116;80;88;97;0;1117;0;34;0;166;410;0;0;0;60;1;5;105;27;139;0;0;12;0;302;0;57;390;58;0;6;6;102;34;448;23;1;0;16;166;0;0;0;95;0;271;0;418;8;0;12;22;22;18;169;329;0;10;58;0;0;0;4;0;0;0;0;44;83;0;20;55;1;199;4;32;4;34;0;11;15;0;53;85;5;175;36;8;17;0;0;0;6;11;23;1;0;0;60;0;317;1;0;6;119;229;207;29;57;592;419;485;119;125;114;1255;720;2098;326;131;822;146;224;0;16;260;517
52017;0;425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;170;69;0;0;0;2;0;0;0;0;15;0;0;17;1;0;0;0;4;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;809;0;0;0;0;0;0;0;0;0;0;0;19;2863;0;0;0;0;0;0;300;0;0;0;0;0;0;24;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;49;0;1;0;0;0;0;0;0;4;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;12;0;0;11;3;3;0;0;0;0;15;198;0;3;18;0;5;0;0;3;2
